350	35
1	1	0
1	2	22.24
1	3	23.78
1	4	24.18
1	5	12.04
1	6	61.68
1	7	13.68
1	8	14.06
1	9	9.94
1	10	19.02
1	11	49.95
1	12	7.31
1	13	12.41
1	14	40.41
1	15	53.94
1	16	29.32
1	17	40.87
1	18	14.93
1	19	8.66
1	20	16.75
1	21	9.78
1	22	33.92
1	23	49.77
1	24	21.91
1	25	13.81
1	26	57.54
1	27	42.52
1	28	9.95
1	29	31.21
1	30	42.98
1	31	34.96
1	32	14.56
1	33	25.05
1	34	14.41
1	35	55.26
1	36	25.31
1	37	47.6
1	38	11.97
1	39	32.99
1	40	24.67
1	41	18.87
1	42	30.67
1	43	38.33
1	44	28.19
1	45	29.79
1	46	36.19
1	47	18.54
1	48	32.75
1	49	36.35
1	50	52.82
1	51	9.82
1	52	21.17
1	53	9.21
1	54	10.71
1	55	51.62
1	56	36.24
1	57	64.28
1	58	17.29
1	59	6.54
1	60	19.15
1	61	63.3
1	62	18.74
1	63	29.44
1	64	16.27
1	65	44.44
1	66	58.58
1	67	61.75
1	68	20.81
1	69	28.75
1	70	34.4
1	71	14.67
1	72	14.91
1	73	16.03
1	74	19.4
1	75	43.52
1	76	31.87
1	77	13.7
1	78	46.7
1	79	26.46
1	80	51.46
1	81	50.62
1	82	44.03
1	83	71.58
1	84	11.94
1	85	27.31
1	86	28.97
1	87	19.65
1	88	14.24
1	89	35.43
1	90	6.76
1	91	9.2
1	92	32.84
1	93	19.08
1	94	28.54
1	95	9.76
1	96	24.59
1	97	59.74
1	98	12.4
1	99	50.5
1	100	24.6
1	101	43.9
1	102	24.57
1	103	14.42
1	104	11.85
1	105	10.12
1	106	48.92
1	107	35.82
1	108	25.91
1	109	25.57
1	110	37.41
1	111	18.08
1	112	55.01
1	113	56.09
1	114	9.76
1	115	51.26
1	116	7.72
1	117	56.89
1	118	14.74
1	119	9.86
1	120	29.74
1	121	20.54
1	122	17.61
1	123	18.06
1	124	10.43
1	125	22.99
1	126	23.12
1	127	69.47
1	128	26.96
1	129	8.92
1	130	15.42
1	131	29.54
1	132	26.95
1	133	42.06
1	134	44.21
1	135	20.15
1	136	19.63
1	137	14.1
1	138	43.49
1	139	6.96
1	140	19.2
1	141	28.93
1	142	53.21
1	143	31.68
1	144	40.2
1	145	14.7
1	146	11.16
1	147	42.01
1	148	17.89
1	149	14.52
1	150	25.06
1	151	48.73
1	152	33.37
1	153	22.38
1	154	4.96
1	155	6.75
1	156	18.54
1	157	54.99
1	158	25
1	159	24.49
1	160	47.71
1	161	38.81
1	162	47.45
1	163	52.19
1	164	31.12
1	165	6.95
1	166	29.45
1	167	31.29
1	168	43.76
1	169	23.85
1	170	50.73
1	171	29.52
1	172	12.16
1	173	33.84
1	174	22.14
1	175	43.36
1	176	9.62
1	177	14.14
1	178	26.61
1	179	12.77
1	180	15.64
1	181	11.07
1	182	36.09
1	183	32.07
1	184	16.34
1	185	26.55
1	186	8.12
1	187	32.29
1	188	43.96
1	189	31.29
1	190	39.65
1	191	24.61
1	192	8.79
1	193	21.02
1	194	41.08
1	195	17.9
1	196	12.99
1	197	22.52
1	198	12.96
1	199	24.17
1	200	58.88
1	201	32.03
1	202	8.93
1	203	14.97
1	204	54.98
1	205	8.83
1	206	62.6
1	207	47.39
1	208	9.63
1	209	22.89
1	210	21.14
1	211	21.21
1	212	28.8
1	213	16.75
1	214	13.76
1	215	30.84
1	216	24.06
1	217	9.97
1	218	13.43
1	219	31.33
1	220	49.69
1	221	11.4
1	222	30.01
1	223	23.83
1	224	14.92
1	225	38.1
1	226	33.45
1	227	29.92
1	228	67.07
1	229	27.47
1	230	21.54
1	231	15.7
1	232	17.93
1	233	11.48
1	234	43.43
1	235	62.46
1	236	52.12
1	237	8.01
1	238	38.86
1	239	31.2
1	240	45.2
1	241	55.68
1	242	22.35
1	243	28.23
1	244	20.93
1	245	9
1	246	32.61
1	247	15.92
1	248	38.72
1	249	12.37
1	250	7.41
1	251	58.88
1	252	38.59
1	253	39.25
1	254	5.01
1	255	26.07
1	256	55.77
1	257	44.77
1	258	10.26
1	259	25.8
