250	25
1	1	0
1	2	46.8
1	3	18.98
1	4	41.42
1	5	27.16
1	6	25.41
1	7	30.22
1	8	21.78
1	9	47.21
1	10	30.64
1	11	17.55
1	12	34.1
1	13	21.21
1	14	20.89
1	15	40.22
1	16	47.42
1	17	28.93
1	18	37.76
1	19	13.87
1	20	13.8
1	21	12.02
1	22	11.57
1	23	33.5
1	24	50.7
1	25	34.54
1	26	21.12
1	27	21.66
1	28	11.74
1	29	14.32
1	30	25.02
1	31	20.89
1	32	25.7
1	33	10.75
1	34	7.72
1	35	16.93
1	36	42.24
1	37	16.49
1	38	42.08
1	39	66.2
1	40	18.74
1	41	15.65
1	42	30.86
1	43	18.27
1	44	32.66
1	45	46.99
1	46	20.54
1	47	20.19
1	48	36.39
1	49	19.32
1	50	41.38
1	51	41.34
1	52	24.2
1	53	34.96
1	54	7.55
1	55	27.44
1	56	12.91
1	57	17.66
1	58	29.29
1	59	54.57
1	60	22.72
1	61	35.77
1	62	22.26
1	63	9.61
1	64	46.76
1	65	19.54
1	66	30.74
1	67	18.38
1	68	32.49
1	69	33.33
1	70	11.46
1	71	32.39
1	72	34.28
1	73	10.58
1	74	66.11
1	75	29.38
1	76	36.95
1	77	21.89
1	78	16.59
1	79	19.81
1	80	17.67
1	81	17.04
1	82	50.92
1	83	51.18
1	84	36.13
1	85	43.14
1	86	14.34
1	87	29.21
1	88	20.26
1	89	10.24
1	90	58.43
1	91	38.61
1	92	44.11
1	93	30.22
1	94	25.62
1	95	18.61
1	96	51.46
1	97	39.68
1	98	11.79
1	99	37.15
1	100	40.24
1	101	48.31
1	102	18.12
1	103	42.39
1	104	40.81
1	105	46.43
1	106	18.14
1	107	37.5
1	108	48
1	109	32.68
1	110	16.05
1	111	48.66
1	112	40.88
1	113	13.03
1	114	15.01
1	115	30.67
1	116	51.33
1	117	38.02
1	118	59.63
1	119	42.13
1	120	20.57
1	121	72.16
1	122	21.39
1	123	10.96
1	124	8.9
1	125	37.83
1	126	15.11
1	127	42.9
1	128	24.34
1	129	62.28
1	130	30.62
1	131	12.1
1	132	28.97
1	133	56.95
1	134	50.6
1	135	14.79
1	136	29.66
1	137	13.15
1	138	13.42
1	139	8.3
1	140	16.68
1	141	12.13
1	142	26.87
1	143	20.05
1	144	14.11
1	145	26.54
1	146	38.73
1	147	23.17
1	148	37.06
1	149	35.3
1	150	20.37
1	151	40.72
1	152	17.28
1	153	57.26
1	154	25.92
1	155	54.7
1	156	53
1	157	8.4
1	158	29.75
1	159	11.27
1	160	55.08
1	161	39.69
1	162	12.43
1	163	43.52
1	164	55.6
1	165	41.29
1	166	52.84
1	167	8.23
1	168	16.89
1	169	41.64
1	170	10.14
1	171	46.98
1	172	13.39
1	173	25.31
1	174	35.99
1	175	22.48
1	176	35.21
1	177	28.56
1	178	18.39
1	179	14.95
1	180	19.18
1	181	11.21
1	182	25.26
1	183	40.45
1	184	18.91
1	185	50.36
1	186	12.16
1	187	9.84
1	188	20.28
1	189	29.11
1	190	13.8
1	191	48.97
1	192	4.68
1	193	14.06
1	194	9.38
1	195	24.51
1	196	11.04
1	197	33.15
1	198	40.65
1	199	29.23
1	200	25.7
1	201	31.02
1	202	59.2
1	203	37.03
1	204	16.89
1	205	14.47
1	206	31.79
1	207	39.72
1	208	59.36
1	209	66.83
1	210	26.07
1	211	19.96
1	212	35.68
1	213	25.32
1	214	10.94
1	215	17.95
1	216	17.41
1	217	62.71
1	218	31.64
1	219	15.09
1	220	42.98
1	221	22.76
1	222	28.3
1	223	24.87
1	224	23.93
1	225	13.9
1	226	14.52
1	227	14.97
1	228	43.41
1	229	44.05
1	230	28.56
1	231	21.48
1	232	10.61
1	233	17.42
1	234	20.96
1	235	12.08
1	236	37.2
1	237	12.18
1	238	33.96
1	239	21.23
1	240	61.73
1	241	26.49
1	242	17.96
1	243	14.15
1	244	37.17
1	245	50.53
1	246	8.73
1	247	12.55
1	248	26.47
1	249	19.49
1	250	37.31
2	1	46.8
2	2	0
2	3	39.53
2	4	8.18
2	5	21.25
2	6	22.28
2	7	18.75
2	8	30.18
2	9	9.88
2	10	17.93
2	11	53.15
2	12	14.32
2	13	30.24
2	14	31.67
2	15	8.77
2	16	10.42
2	17	19.05
2	18	11.13
2	19	42.11
2	20	39.58
2	21	36
2	22	38.06
2	23	16.35
2	24	10.04
2	25	36.12
2	26	29.71
2	27	28.27
2	28	42.84
2	29	38.88
2	30	25.89
2	31	28.65
2	32	24.51
2	33	39.83
2	34	41.29
2	35	58.28
2	36	7.36
2	37	54.93
2	38	10.19
2	39	22.38
2	40	32.16
2	41	56.89
2	42	18.48
2	43	31.34
2	44	16.67
2	45	12.93
2	46	30.93
2	47	34.56
2	48	13.66
2	49	35.18
2	50	8.13
2	51	7.31
2	52	25.16
2	53	15.15
2	54	48.07
2	55	21.41
2	56	50.84
2	57	61.06
2	58	21.18
2	59	17.81
2	60	26.62
2	61	13.15
2	62	25.61
2	63	45.49
2	64	17.33
2	65	28.47
2	66	17.68
2	67	60.74
2	68	15.48
2	69	14.03
2	70	39.26
2	71	15.78
2	72	15.21
2	73	46.96
2	74	23.01
2	75	20.85
2	76	17.11
2	77	26.73
2	78	31.6
2	79	29.02
2	80	38.14
2	81	56.27
2	82	15.7
2	83	7.67
2	84	13.29
2	85	13.26
2	86	40.44
2	87	21.39
2	88	28.96
2	89	47.78
2	90	18.85
2	91	20.94
2	92	10.68
2	93	18.04
2	94	40.38
2	95	31.36
2	96	12.71
2	97	9.51
2	98	39.92
2	99	21.02
2	100	9.05
2	101	8.8
2	102	31.49
2	103	9.41
2	104	8.03
2	105	6.47
2	106	30.25
2	107	12.72
2	108	5.6
2	109	15.16
2	110	58.1
2	111	7.6
2	112	8.22
2	113	48.48
2	114	57.22
2	115	17.56
2	116	13.97
2	117	13.53
2	118	18.53
2	119	5.89
2	120	28.8
2	121	26.9
2	122	31.22
2	123	45.92
2	124	45.04
2	125	11.86
2	126	33.36
2	127	18.63
2	128	25.13
2	129	18.79
2	130	17.72
2	131	45.62
2	132	20.81
2	133	17.5
2	134	8.42
2	135	35.56
2	136	18.09
2	137	48.82
2	138	39.14
2	139	47.52
2	140	45.16
2	141	38.04
2	142	23.15
2	143	29.09
2	144	43.07
2	145	22.08
2	146	15.56
2	147	28.06
2	148	11.95
2	149	13.86
2	150	28.72
2	151	7.87
2	152	34.03
2	153	14.82
2	154	22.14
2	155	18.07
2	156	14.89
2	157	48.22
2	158	20.02
2	159	37.34
2	160	14.1
2	161	8.4
2	162	47.3
2	163	5.08
2	164	13.59
2	165	7.34
2	166	11.73
2	167	54.27
2	168	37.83
2	169	12.17
2	170	50.28
2	171	9.4
2	172	37.22
2	173	23.08
2	174	11.92
2	175	28.97
2	176	15.3
2	177	20.62
2	178	32.11
2	179	33.52
2	180	58.11
2	181	37.58
2	182	30.77
2	183	12.27
2	184	31
2	185	8.99
2	186	50.58
2	187	42.38
2	188	33.96
2	189	19.26
2	190	49.84
2	191	8.13
2	192	45.54
2	193	39.63
2	194	49.08
2	195	23.61
2	196	50.45
2	197	14.66
2	198	25.73
2	199	18.44
2	200	23.97
2	201	18.1
2	202	18.74
2	203	20.15
2	204	31.58
2	205	37.32
2	206	17.62
2	207	9.01
2	208	14.41
2	209	21.84
2	210	24.77
2	211	31.89
2	212	12.77
2	213	25.92
2	214	39.84
2	215	44.24
2	216	33.18
2	217	18.24
2	218	16.18
2	219	34.44
2	220	10.16
2	221	29.26
2	222	20.5
2	223	24.01
2	224	28.27
2	225	50.7
2	226	33.31
2	227	40.53
2	228	6.7
2	229	24.48
2	230	44.72
2	231	28.93
2	232	41.06
2	233	58.39
2	234	28.03
2	235	37.27
2	236	10.75
2	237	50.72
2	238	14.42
2	239	26.94
2	240	17.01
2	241	22.43
2	242	33.25
2	243	36.87
2	244	17.06
2	245	7.74
2	246	41.8
2	247	38.44
2	248	21.73
2	249	29.98
2	250	13.57
3	1	18.98
3	2	39.53
3	3	0
3	4	33
3	5	24.8
3	6	23.88
3	7	22.37
3	8	25.55
3	9	37.24
3	10	24.67
3	11	30.48
3	12	28.24
3	13	23.55
3	14	24.53
3	15	32.72
3	16	37.58
3	17	21.54
3	18	29.98
3	19	23.46
