250	25
1	1	0
1	2	17.84
1	3	29.44
1	4	21.06
1	5	21.94
1	6	6.77
1	7	6.24
1	8	8.45
1	9	15.91
1	10	22.34
1	11	8.18
1	12	22.32
1	13	23.85
1	14	9.11
1	15	12.83
1	16	11.94
1	17	25.53
1	18	44.83
1	19	13.39
1	20	31.36
1	21	14.48
1	22	7.46
1	23	20.64
1	24	26.37
1	25	18.04
1	26	21.48
1	27	8.41
1	28	38.8
1	29	15.88
1	30	20.58
1	31	15.63
1	32	12.3
1	33	31.24
1	34	22.66
1	35	7.73
1	36	30.68
1	37	23.73
1	38	17.16
1	39	21.62
1	40	5.64
1	41	28.17
1	42	18.59
1	43	10.14
1	44	36.43
1	45	9.21
1	46	28.17
1	47	10.37
1	48	16.8
1	49	11.69
1	50	37.02
1	51	15.08
1	52	32.74
1	53	23.54
1	54	19.09
1	55	7.02
1	56	17.46
1	57	36.82
1	58	25.65
1	59	36.36
1	60	31.39
1	61	12.58
1	62	24.53
1	63	33.04
1	64	14.17
1	65	18.16
1	66	11.37
1	67	13.11
1	68	6.89
1	69	26.06
1	70	43.86
1	71	20.89
1	72	30.26
1	73	18.6
1	74	26.12
1	75	18.77
1	76	23.62
1	77	24.27
1	78	43.89
1	79	10.96
1	80	9.4
1	81	15.99
1	82	25.26
1	83	18.63
1	84	8.57
1	85	11.6
1	86	10.43
1	87	22.34
1	88	27.99
1	89	9.3
1	90	20.72
1	91	12.76
1	92	5.26
1	93	4
1	94	5.88
1	95	8.23
1	96	26.01
1	97	21.08
1	98	24.68
1	99	16.8
1	100	41.99
1	101	6.74
1	102	20.7
1	103	9.64
1	104	19.41
1	105	12.56
1	106	19.16
1	107	23.92
1	108	23.72
1	109	19.03
1	110	7.45
1	111	15.23
1	112	22.48
1	113	47.77
1	114	28.11
1	115	33.25
1	116	9.29
1	117	10.74
1	118	9.18
1	119	8.49
1	120	9.22
1	121	28.8
1	122	24.95
1	123	13.76
1	124	18.6
1	125	4.09
1	126	19
1	127	13.1
1	128	38.62
1	129	31.69
1	130	9.04
1	131	12.29
1	132	7.8
1	133	26.45
1	134	10.33
1	135	23.17
1	136	12.03
1	137	7.73
1	138	9.58
1	139	46.42
1	140	18.65
1	141	34.13
1	142	8.53
1	143	9.34
1	144	20.35
1	145	15.92
1	146	23.59
1	147	22.51
1	148	46.58
1	149	23.35
1	150	31.84
1	151	18.72
1	152	18.58
1	153	19.21
1	154	9.72
1	155	17.63
1	156	19.07
1	157	28.98
1	158	4.44
1	159	5.53
1	160	6.97
1	161	5.18
1	162	24.24
1	163	12.1
1	164	8.95
1	165	23.64
1	166	14.05
1	167	26.13
1	168	13.88
1	169	5.53
1	170	24.74
1	171	15.2
1	172	31.4
1	173	10.86
1	174	9.01
1	175	9.52
1	176	29.02
1	177	32.4
1	178	24.18
1	179	6.9
1	180	23.37
1	181	31.72
1	182	29.69
1	183	23.46
1	184	35.98
